,_time,host,active,available,available_percent,buffered,cached,commit_limit,committed_as,dirty,free,high_free,high_total,huge_page_size,huge_pages_free,huge_pages_total,inactive,low_free,low_total,mapped,page_tables,shared,slab,sreclaimable,sunreclaim,swap_cached,swap_free,swap_total,total,used,used_percent,vmalloc_chunk,vmalloc_total,vmalloc_used,write_back,write_back_tmp,class_1,class_2
64,2023-04-12 17:55:40+00:00,pi3testbed,465600512,1422262272,73.34745789563738,97710080,668545024,1074388992,1764577280,0,784404480,0,0,0,0,0,509206528,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388415488,20.03096701147216,0,265885319168,11550720,0,0,normal,normal
65,2023-04-12 17:55:50+00:00,pi3testbed,465600512,1422262272,73.34745789563738,97710080,668545024,1074388992,1764577280,0,784404480,0,0,0,0,0,509210624,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388415488,20.03096701147216,0,265885319168,11550720,0,0,normal,normal
66,2023-04-12 17:56:00+00:00,pi3testbed,465600512,1422262272,73.34745789563738,97710080,668545024,1074388992,1764683776,0,784404480,0,0,0,0,0,509210624,0,0,217513984,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388415488,20.03096701147216,0,265885319168,11550720,0,0,normal,normal
67,2023-04-12 17:56:10+00:00,pi3testbed,465600512,1422262272,73.34745789563738,97710080,668540928,1074388992,1764413440,0,784404480,0,0,0,0,0,509210624,0,0,217403392,6402048,40509440,90726400,60801024,29925376,0,104853504,104853504,1939075072,388419584,20.03117824620253,0,265885319168,11550720,0,0,normal,normal
68,2023-04-12 17:56:20+00:00,pi3testbed,465600512,1422262272,73.34745789563738,97710080,668540928,1074388992,1764573184,0,784404480,0,0,0,0,0,509210624,0,0,217403392,6402048,40509440,90726400,60801024,29925376,0,104853504,104853504,1939075072,388419584,20.03117824620253,0,265885319168,11550720,0,0,normal,normal
69,2023-04-12 17:56:30+00:00,pi3testbed,465600512,1422032896,73.33562875073667,97710080,668545024,1074388992,1764675584,0,784175104,0,0,0,0,0,509210624,0,0,217513984,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388644864,20.042796156372845,0,265885319168,11534336,0,0,normal,normal
70,2023-04-12 17:56:40+00:00,pi3testbed,465600512,1422032896,73.33562875073667,97710080,668545024,1074388992,1764417536,0,784175104,0,0,0,0,0,509210624,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388644864,20.042796156372845,0,265885319168,11534336,0,0,normal,normal
71,2023-04-12 17:56:50+00:00,pi3testbed,465600512,1422032896,73.33562875073667,97710080,668545024,1074388992,1764417536,4096,784175104,0,0,0,0,0,509210624,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388644864,20.042796156372845,0,265885319168,11534336,0,0,normal,normal
72,2023-04-12 17:57:00+00:00,pi3testbed,465600512,1422032896,73.33562875073667,97710080,668545024,1074388992,1764417536,0,784175104,0,0,0,0,0,509210624,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388644864,20.042796156372845,0,265885319168,11534336,0,0,normal,normal
73,2023-04-12 17:57:10+00:00,pi3testbed,465600512,1422290944,73.34893653874995,97710080,668540928,1074388992,1764581376,0,784433152,0,0,0,0,0,509210624,0,0,217403392,6402048,40509440,90726400,60801024,29925376,0,104853504,104853504,1939075072,388390912,20.02969960308994,0,265885319168,11550720,0,0,normal,normal
