,_time,host,blocked,dead,idle,paging,running,sleeping,stopped,total,total_threads,unknown,zombies,class_1,class_2
805,2023-04-12 20:14:10+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
806,2023-04-12 20:14:20+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
807,2023-04-12 20:14:30+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
808,2023-04-12 20:14:40+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
809,2023-04-12 20:14:50+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
810,2023-04-12 20:15:00+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
811,2023-04-12 20:15:10+00:00,pi2testbed,1,0,62,0,0,110,0,173,252,0,0,attack,motors_spike
812,2023-04-12 20:15:20+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
813,2023-04-12 20:15:30+00:00,pi2testbed,0,0,62,0,0,110,0,172,251,0,0,attack,motors_spike
814,2023-04-12 20:15:40+00:00,pi2testbed,3,0,63,0,19,114,0,199,278,0,0,attack,motors_spike
815,2023-04-12 20:15:50+00:00,pi2testbed,1,0,63,0,21,115,0,200,280,0,0,attack,motors_spike
816,2023-04-12 20:16:00+00:00,pi2testbed,0,0,61,0,1,115,0,177,256,0,0,attack,motors_spike
817,2023-04-12 20:16:10+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
818,2023-04-12 20:16:20+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
819,2023-04-12 20:16:30+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
820,2023-04-12 20:16:40+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
821,2023-04-12 20:16:50+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
822,2023-04-12 20:17:00+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
823,2023-04-12 20:17:10+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
824,2023-04-12 20:17:20+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
825,2023-04-12 20:17:30+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
826,2023-04-12 20:17:40+00:00,pi2testbed,0,0,61,0,0,110,0,171,250,0,0,attack,motors_spike
827,2023-04-12 20:17:50+00:00,pi2testbed,0,0,62,0,2,112,0,176,255,0,0,attack,motors_spike
828,2023-04-12 20:18:00+00:00,pi2testbed,0,0,63,0,22,114,0,199,278,0,0,attack,motors_spike
829,2023-04-12 20:18:10+00:00,pi2testbed,0,0,63,0,22,114,0,199,278,0,0,attack,motors_spike
830,2023-04-12 20:18:20+00:00,pi2testbed,0,0,63,0,0,115,0,178,257,0,0,attack,motors_spike
831,2023-04-12 20:18:30+00:00,pi2testbed,0,0,63,0,0,115,0,178,257,0,0,attack,motors_spike
832,2023-04-12 20:18:40+00:00,pi2testbed,0,0,63,0,0,115,0,178,257,0,0,attack,motors_spike
833,2023-04-12 20:18:50+00:00,pi2testbed,0,0,63,0,0,115,0,178,258,0,0,attack,motors_spike
834,2023-04-12 20:19:00+00:00,pi2testbed,0,0,63,0,0,115,0,178,258,0,0,attack,motors_spike
835,2023-04-12 20:19:10+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
836,2023-04-12 20:19:20+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
837,2023-04-12 20:19:30+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
838,2023-04-12 20:19:40+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
839,2023-04-12 20:19:50+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
840,2023-04-12 20:20:00+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
841,2023-04-12 20:20:10+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
842,2023-04-12 20:20:20+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
843,2023-04-12 20:20:30+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
844,2023-04-12 20:20:40+00:00,pi2testbed,0,0,64,0,0,110,0,174,253,0,0,attack,motors_spike
845,2023-04-12 20:20:50+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
846,2023-04-12 20:21:00+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
847,2023-04-12 20:21:10+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
848,2023-04-12 20:21:20+00:00,pi2testbed,1,0,62,0,0,110,0,173,252,0,0,attack,motors_spike
849,2023-04-12 20:21:30+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
850,2023-04-12 20:21:40+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
851,2023-04-12 20:21:50+00:00,pi2testbed,0,0,63,0,1,110,0,174,253,0,0,attack,motors_spike
852,2023-04-12 20:22:00+00:00,pi2testbed,2,0,62,0,20,114,0,198,277,0,0,attack,motors_spike
853,2023-04-12 20:22:10+00:00,pi2testbed,0,0,62,0,22,114,0,198,277,0,0,attack,motors_spike
854,2023-04-12 20:22:20+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
855,2023-04-12 20:22:30+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
856,2023-04-12 20:22:40+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
857,2023-04-12 20:22:50+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
858,2023-04-12 20:23:00+00:00,pi2testbed,0,0,60,0,0,115,0,175,254,0,0,attack,motors_spike
859,2023-04-12 20:23:10+00:00,pi2testbed,0,0,61,0,0,110,0,171,250,0,0,attack,motors_spike
860,2023-04-12 20:23:20+00:00,pi2testbed,0,0,61,0,0,110,0,171,250,0,0,attack,motors_spike
861,2023-04-12 20:23:30+00:00,pi2testbed,0,0,61,0,0,110,0,171,250,0,0,attack,motors_spike
862,2023-04-12 20:23:40+00:00,pi2testbed,0,0,61,0,0,110,0,171,250,0,0,attack,motors_spike
863,2023-04-12 20:23:50+00:00,pi2testbed,0,0,61,0,0,110,0,171,250,0,0,attack,motors_spike
864,2023-04-12 20:24:00+00:00,pi2testbed,2,0,61,0,20,114,0,197,276,0,0,attack,motors_spike
865,2023-04-12 20:24:10+00:00,pi2testbed,2,0,61,0,20,114,0,197,276,0,0,attack,motors_spike
866,2023-04-12 20:24:20+00:00,pi2testbed,0,0,61,0,0,115,0,176,255,0,0,attack,motors_spike
867,2023-04-12 20:24:30+00:00,pi2testbed,0,0,60,0,0,115,0,175,254,0,0,attack,motors_spike
868,2023-04-12 20:24:40+00:00,pi2testbed,0,0,60,0,0,115,0,175,254,0,0,attack,motors_spike
869,2023-04-12 20:24:50+00:00,pi2testbed,0,0,60,0,0,115,0,175,254,0,0,attack,motors_spike
870,2023-04-12 20:25:00+00:00,pi2testbed,0,0,60,0,0,115,0,175,254,0,0,attack,motors_spike
871,2023-04-12 20:25:10+00:00,pi2testbed,0,0,60,0,0,110,0,170,249,0,0,attack,motors_spike
872,2023-04-12 20:25:20+00:00,pi2testbed,0,0,61,0,0,110,0,171,250,0,0,attack,motors_spike
873,2023-04-12 20:25:30+00:00,pi2testbed,0,0,59,0,0,110,0,169,248,0,0,attack,motors_spike
874,2023-04-12 20:25:40+00:00,pi2testbed,0,0,60,0,0,110,0,170,249,0,0,attack,motors_spike
875,2023-04-12 20:25:50+00:00,pi2testbed,0,0,61,0,3,111,0,175,254,0,0,attack,motors_spike
876,2023-04-12 20:26:00+00:00,pi2testbed,0,0,62,0,22,114,0,198,277,0,0,attack,motors_spike
877,2023-04-12 20:26:10+00:00,pi2testbed,0,0,62,0,22,114,0,198,277,0,0,attack,motors_spike
878,2023-04-12 20:26:20+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
879,2023-04-12 20:26:30+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
880,2023-04-12 20:26:40+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
881,2023-04-12 20:26:50+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
882,2023-04-12 20:27:00+00:00,pi2testbed,0,0,61,0,1,115,0,177,256,0,0,attack,motors_spike
883,2023-04-12 20:27:10+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
884,2023-04-12 20:27:20+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
885,2023-04-12 20:27:30+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
886,2023-04-12 20:27:40+00:00,pi2testbed,0,0,63,0,2,112,0,177,256,0,0,attack,motors_spike
887,2023-04-12 20:27:50+00:00,pi2testbed,0,0,63,0,22,114,0,199,278,0,0,attack,motors_spike
888,2023-04-12 20:28:00+00:00,pi2testbed,3,0,63,0,19,114,0,199,278,0,0,attack,motors_spike
889,2023-04-12 20:28:10+00:00,pi2testbed,0,0,63,0,0,115,0,178,257,0,0,attack,motors_spike
890,2023-04-12 20:28:20+00:00,pi2testbed,0,0,61,0,1,115,0,177,256,0,0,attack,motors_spike
891,2023-04-12 20:28:30+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
892,2023-04-12 20:28:40+00:00,pi2testbed,0,0,62,0,0,115,0,177,256,0,0,attack,motors_spike
893,2023-04-12 20:28:50+00:00,pi2testbed,0,0,62,0,0,115,0,177,257,0,0,attack,motors_spike
894,2023-04-12 20:29:00+00:00,pi2testbed,0,0,63,0,0,110,0,173,253,0,0,attack,motors_spike
895,2023-04-12 20:29:10+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
896,2023-04-12 20:29:20+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
897,2023-04-12 20:29:30+00:00,pi2testbed,0,0,63,0,0,110,0,173,252,0,0,attack,motors_spike
898,2023-04-12 20:29:40+00:00,pi2testbed,0,0,62,0,0,110,0,172,251,0,0,attack,motors_spike
899,2023-04-12 20:29:50+00:00,pi2testbed,0,0,61,0,1,110,0,172,251,0,0,attack,motors_spike
