,_time,Protocol,Count,Traffic,class_1,class_2
12741,2023-04-12 18:53:50.226042+00:00,TCP,86,17727,attack,x1_speedup
12742,2023-04-12 18:53:55.389338+00:00,TCP,49,8148,attack,x1_speedup
12743,2023-04-12 18:54:00.628856+00:00,TCP,60,13310,attack,x1_speedup
12744,2023-04-12 18:54:05.775345+00:00,TCP,39,7200,attack,x1_speedup
12745,2023-04-12 18:54:10.883803+00:00,TCP,6937,9151939,attack,x1_speedup
12746,2023-04-12 18:54:16.565912+00:00,TCP,46,10716,attack,x1_speedup
12747,2023-04-12 18:54:21.749012+00:00,TCP,59,11197,attack,x1_speedup
12748,2023-04-12 18:54:26.914577+00:00,TCP,65,13757,attack,x1_speedup
12749,2023-04-12 18:54:32.049738+00:00,TCP,44,10639,attack,x1_speedup
12750,2023-04-12 18:54:37.195552+00:00,TCP,73,14758,attack,x1_speedup
12751,2023-04-12 18:54:42.394491+00:00,TCP,48,8109,attack,x1_speedup
12752,2023-04-12 18:54:48.107192+00:00,TCP,69,16983,attack,x1_speedup
12753,2023-04-12 18:54:53.277137+00:00,TCP,30,4507,attack,x1_speedup
12754,2023-04-12 18:54:58.476489+00:00,TCP,99,18043,attack,x1_speedup
12755,2023-04-12 18:55:03.773012+00:00,TCP,32,7088,attack,x1_speedup
12756,2023-04-12 18:55:08.957972+00:00,TCP,85,17602,attack,x1_speedup
12757,2023-04-12 18:55:14.106635+00:00,TCP,36,4849,attack,x1_speedup
12758,2023-04-12 18:55:19.300304+00:00,TCP,75,16070,attack,x1_speedup
12759,2023-04-12 18:55:24.500333+00:00,TCP,31,4573,attack,x1_speedup
12760,2023-04-12 18:55:29.611143+00:00,TCP,73,16919,attack,x1_speedup
12761,2023-04-12 18:55:34.924251+00:00,TCP,40,9620,attack,x1_speedup
12762,2023-04-12 18:55:40.069432+00:00,TCP,79,16156,attack,x1_speedup
12763,2023-04-12 18:55:45.266055+00:00,TCP,42,8236,attack,x1_speedup
12764,2023-04-12 18:55:50.524467+00:00,TCP,77,17425,attack,x1_speedup
12765,2023-04-12 18:55:55.661881+00:00,TCP,47,10657,attack,x1_speedup
12766,2023-04-12 18:56:00.822077+00:00,TCP,59,17501,attack,x1_speedup
12767,2023-04-12 18:56:05.932081+00:00,TCP,51,13385,attack,x1_speedup
12768,2023-04-12 18:56:11.184306+00:00,TCP,117,63492,attack,x1_speedup
12769,2023-04-12 18:56:16.469942+00:00,TCP,52,13340,attack,x1_speedup
12770,2023-04-12 18:56:21.742444+00:00,TCP,64,14236,attack,x1_speedup
12771,2023-04-12 18:56:26.990034+00:00,TCP,57,14390,attack,x1_speedup
12772,2023-04-12 18:56:32.689652+00:00,TCP,70,18620,attack,x1_speedup
12773,2023-04-12 18:56:37.882799+00:00,TCP,85,20906,attack,x1_speedup
12774,2023-04-12 18:56:43.111431+00:00,TCP,31,7206,attack,x1_speedup
12775,2023-04-12 18:56:48.359676+00:00,TCP,78,19402,attack,x1_speedup
12776,2023-04-12 18:56:53.477784+00:00,TCP,28,7208,attack,x1_speedup
12777,2023-04-12 18:56:58.669572+00:00,TCP,88,20054,attack,x1_speedup
12778,2023-04-12 18:57:03.842669+00:00,TCP,24,7477,attack,x1_speedup
12779,2023-04-12 18:57:09.035546+00:00,TCP,103,36666,attack,x1_speedup
12780,2023-04-12 18:57:14.273654+00:00,TCP,32,7262,attack,x1_speedup
12781,2023-04-12 18:57:19.508044+00:00,TCP,77,18768,attack,x1_speedup
12782,2023-04-12 18:57:24.721642+00:00,TCP,36,9012,attack,x1_speedup
12783,2023-04-12 18:57:29.899718+00:00,TCP,95,34534,attack,x1_speedup
12784,2023-04-12 18:57:34.993590+00:00,TCP,23,4412,attack,x1_speedup
12785,2023-04-12 18:57:40.178382+00:00,TCP,100,23086,attack,x1_speedup
12786,2023-04-12 18:57:45.904669+00:00,TCP,48,9281,attack,x1_speedup
12787,2023-04-12 18:57:51.057920+00:00,TCP,54,15011,attack,x1_speedup
12788,2023-04-12 18:57:56.342212+00:00,TCP,58,12731,attack,x1_speedup
12789,2023-04-12 18:58:01.467083+00:00,TCP,66,13719,attack,x1_speedup
12790,2023-04-12 18:58:06.677389+00:00,TCP,53,10871,attack,x1_speedup
12791,2023-04-12 18:58:11.802522+00:00,TCP,52,10390,attack,x1_speedup
12792,2023-04-12 18:58:16.974068+00:00,TCP,58,12634,attack,x1_speedup
12793,2023-04-12 18:58:22.170966+00:00,TCP,36,7119,attack,x1_speedup
12794,2023-04-12 18:58:27.447760+00:00,TCP,77,16704,attack,x1_speedup
12795,2023-04-12 18:58:32.579911+00:00,TCP,22,3979,attack,x1_speedup
12796,2023-04-12 18:58:37.699810+00:00,TCP,116,60335,attack,x1_speedup
12797,2023-04-12 18:58:42.906261+00:00,TCP,26,4237,attack,x1_speedup
12798,2023-04-12 18:58:48.126009+00:00,TCP,75,15553,attack,x1_speedup
12799,2023-04-12 18:58:53.279053+00:00,TCP,30,4507,attack,x1_speedup
12800,2023-04-12 18:58:58.403164+00:00,TCP,90,18138,attack,x1_speedup
12801,2023-04-12 18:59:03.631166+00:00,TCP,25,4538,attack,x1_speedup
12802,2023-04-12 18:59:08.895322+00:00,TCP,86,18013,attack,x1_speedup
12803,2023-04-12 18:59:14.114725+00:00,TCP,25,3810,attack,x1_speedup
12804,2023-04-12 18:59:19.340151+00:00,TCP,73,16078,attack,x1_speedup
12805,2023-04-12 18:59:24.611150+00:00,TCP,59,6489,attack,x1_speedup
12806,2023-04-12 18:59:30.211310+00:00,TCP,73,18828,attack,x1_speedup
12807,2023-04-12 18:59:35.376820+00:00,TCP,32,6492,attack,x1_speedup
12808,2023-04-12 18:59:40.478146+00:00,TCP,63,13412,attack,x1_speedup
12809,2023-04-12 18:59:46.161622+00:00,TCP,57,11514,attack,x1_speedup
12810,2023-04-12 18:59:51.316563+00:00,TCP,50,10625,attack,x1_speedup
12811,2023-04-12 18:59:56.425326+00:00,TCP,53,11169,attack,x1_speedup
12812,2023-04-12 19:00:01.593767+00:00,TCP,43,9196,attack,x1_speedup
12813,2023-04-12 19:00:06.786360+00:00,TCP,56,11421,attack,x1_speedup
12814,2023-04-12 19:00:11.946144+00:00,TCP,46,10011,attack,x1_speedup
12815,2023-04-12 19:00:17.122238+00:00,TCP,65,15591,attack,x1_speedup
12816,2023-04-12 19:00:22.316976+00:00,TCP,41,7605,attack,x1_speedup
12817,2023-04-12 19:00:27.500733+00:00,TCP,83,17743,attack,x1_speedup
12818,2023-04-12 19:00:32.683576+00:00,TCP,23,4045,attack,x1_speedup
12819,2023-04-12 19:00:37.892227+00:00,TCP,85,17494,attack,x1_speedup
12820,2023-04-12 19:00:43.042596+00:00,TCP,48,9042,attack,x1_speedup
12821,2023-04-12 19:00:48.250881+00:00,TCP,79,16901,attack,x1_speedup
12822,2023-04-12 19:00:53.540300+00:00,TCP,28,4695,attack,x1_speedup
12823,2023-04-12 19:00:58.694550+00:00,TCP,83,16608,attack,x1_speedup
12824,2023-04-12 19:01:03.858102+00:00,TCP,32,7518,attack,x1_speedup
12825,2023-04-12 19:01:08.955981+00:00,TCP,93,18361,attack,x1_speedup
12826,2023-04-12 19:01:14.620237+00:00,TCP,26,4604,attack,x1_speedup
12827,2023-04-12 19:01:19.754821+00:00,TCP,81,17534,attack,x1_speedup
12828,2023-04-12 19:01:24.916198+00:00,TCP,29,4467,attack,x1_speedup
12829,2023-04-12 19:01:30.066676+00:00,TCP,88,20045,attack,x1_speedup
12830,2023-04-12 19:01:35.194115+00:00,TCP,29,5321,attack,x1_speedup
12831,2023-04-12 19:01:40.402142+00:00,TCP,72,16471,attack,x1_speedup
12832,2023-04-12 19:01:45.531014+00:00,TCP,33,6552,attack,x1_speedup
12833,2023-04-12 19:01:50.723355+00:00,TCP,63,13062,attack,x1_speedup
12834,2023-04-12 19:01:55.845894+00:00,TCP,49,8122,attack,x1_speedup
12835,2023-04-12 19:02:00.995772+00:00,TCP,58,12371,attack,x1_speedup
12836,2023-04-12 19:02:06.139657+00:00,TCP,47,9929,attack,x1_speedup
12837,2023-04-12 19:02:11.312659+00:00,TCP,58,11181,attack,x1_speedup
12838,2023-04-12 19:02:16.520445+00:00,TCP,56,10474,attack,x1_speedup
12839,2023-04-12 19:02:21.599418+00:00,TCP,57,11409,attack,x1_speedup
12840,2023-04-12 19:02:26.778213+00:00,TCP,49,9608,attack,x1_speedup
12841,2023-04-12 19:02:31.939190+00:00,TCP,52,11076,attack,x1_speedup
12842,2023-04-12 19:02:37.082231+00:00,TCP,70,14410,attack,x1_speedup
12843,2023-04-12 19:02:42.228305+00:00,TCP,30,5868,attack,x1_speedup
12844,2023-04-12 19:02:47.370791+00:00,TCP,73,16183,attack,x1_speedup
12845,2023-04-12 19:02:52.589737+00:00,TCP,25,4389,attack,x1_speedup
12846,2023-04-12 19:02:58.253808+00:00,TCP,78,17589,attack,x1_speedup
12847,2023-04-12 19:03:03.453696+00:00,TCP,23,4045,attack,x1_speedup
12848,2023-04-12 19:03:08.581334+00:00,TCP,70,16728,attack,x1_speedup
12849,2023-04-12 19:03:13.716457+00:00,TCP,22,3979,attack,x1_speedup
12850,2023-04-12 19:03:18.819468+00:00,TCP,64,15256,attack,x1_speedup
12851,2023-04-12 19:03:23.946764+00:00,TCP,25,4177,attack,x1_speedup
12852,2023-04-12 19:03:29.148151+00:00,TCP,69,15788,attack,x1_speedup
12853,2023-04-12 19:03:34.316130+00:00,TCP,24,4472,attack,x1_speedup
12854,2023-04-12 19:03:39.526239+00:00,TCP,73,15824,attack,x1_speedup
12855,2023-04-12 19:03:44.633857+00:00,TCP,45,5529,attack,x1_speedup
12856,2023-04-12 19:03:49.859661+00:00,TCP,57,13455,attack,x1_speedup
12857,2023-04-12 19:03:55.005065+00:00,TCP,32,4639,attack,x1_speedup
12858,2023-04-12 19:04:00.115506+00:00,TCP,97,18520,attack,x1_speedup
12859,2023-04-12 19:04:05.713678+00:00,TCP,45,10690,attack,x1_speedup
12860,2023-04-12 19:04:10.865963+00:00,TCP,66,14124,attack,x1_speedup
12861,2023-04-12 19:04:16.104506+00:00,TCP,47,10144,attack,x1_speedup
12862,2023-04-12 19:04:21.178338+00:00,TCP,50,10884,attack,x1_speedup
12863,2023-04-12 19:04:26.482400+00:00,TCP,71,15751,attack,x1_speedup
12864,2023-04-12 19:04:31.643162+00:00,TCP,50,10594,attack,x1_speedup
12865,2023-04-12 19:04:36.770828+00:00,TCP,58,12287,attack,x1_speedup
12866,2023-04-12 19:04:41.900152+00:00,TCP,51,12189,attack,x1_speedup
12867,2023-04-12 19:04:47.076254+00:00,TCP,81,22993,attack,x1_speedup
12868,2023-04-12 19:04:52.284339+00:00,TCP,35,9554,attack,x1_speedup
12869,2023-04-12 19:04:57.452570+00:00,TCP,68,18907,attack,x1_speedup
12870,2023-04-12 19:05:02.661683+00:00,TCP,23,6676,attack,x1_speedup
12871,2023-04-12 19:05:07.867344+00:00,TCP,69,17903,attack,x1_speedup
12872,2023-04-12 19:05:13.005016+00:00,TCP,33,7305,attack,x1_speedup
12873,2023-04-12 19:05:18.148228+00:00,TCP,72,19639,attack,x1_speedup
12874,2023-04-12 19:05:23.355510+00:00,TCP,25,6808,attack,x1_speedup
12875,2023-04-12 19:05:28.538371+00:00,TCP,67,17520,attack,x1_speedup
12876,2023-04-12 19:05:33.732971+00:00,TCP,23,4045,attack,x1_speedup
12877,2023-04-12 19:05:38.891253+00:00,TCP,77,16677,attack,x1_speedup
12878,2023-04-12 19:05:44.051549+00:00,TCP,44,5291,attack,x1_speedup
12879,2023-04-12 19:05:49.711462+00:00,TCP,99,18969,attack,x1_speedup
12880,2023-04-12 19:05:54.885337+00:00,TCP,28,4375,attack,x1_speedup
12881,2023-04-12 19:06:00.043362+00:00,TCP,70,15608,attack,x1_speedup
12882,2023-04-12 19:06:05.214246+00:00,TCP,21,3913,attack,x1_speedup
12883,2023-04-12 19:06:10.418140+00:00,TCP,82,17039,attack,x1_speedup
12884,2023-04-12 19:06:16.606299+00:00,TCP,49,9828,attack,x1_speedup
12885,2023-04-12 19:06:21.838084+00:00,TCP,45,8790,attack,x1_speedup
12886,2023-04-12 19:06:27.426343+00:00,TCP,73,17258,attack,x1_speedup
12887,2023-04-12 19:06:32.594885+00:00,TCP,22,3979,attack,x1_speedup
12888,2023-04-12 19:06:37.787477+00:00,TCP,72,17118,attack,x1_speedup
12889,2023-04-12 19:06:42.954727+00:00,TCP,23,4045,attack,x1_speedup
12890,2023-04-12 19:06:48.166149+00:00,TCP,75,16995,attack,x1_speedup
12891,2023-04-12 19:06:53.342609+00:00,TCP,25,4177,attack,x1_speedup
12892,2023-04-12 19:06:58.573655+00:00,TCP,83,16873,attack,x1_speedup
12893,2023-04-12 19:07:03.706278+00:00,TCP,32,7437,attack,x1_speedup
12894,2023-04-12 19:07:08.891613+00:00,TCP,80,17111,attack,x1_speedup
12895,2023-04-12 19:07:14.116833+00:00,TCP,24,4111,attack,x1_speedup
12896,2023-04-12 19:07:19.210306+00:00,TCP,85,17807,attack,x1_speedup
12897,2023-04-12 19:07:24.547248+00:00,TCP,31,4589,attack,x1_speedup
12898,2023-04-12 19:07:29.682958+00:00,TCP,71,16925,attack,x1_speedup
12899,2023-04-12 19:07:34.794099+00:00,TCP,21,3913,attack,x1_speedup
12900,2023-04-12 19:07:39.930348+00:00,TCP,74,16425,attack,x1_speedup
12901,2023-04-12 19:07:45.059277+00:00,TCP,21,3913,attack,x1_speedup
12902,2023-04-12 19:07:50.218889+00:00,TCP,70,15795,attack,x1_speedup
12903,2023-04-12 19:07:55.403289+00:00,TCP,49,8156,attack,x1_speedup
12904,2023-04-12 19:08:00.646030+00:00,TCP,51,12054,attack,x1_speedup
12905,2023-04-12 19:08:06.291386+00:00,TCP,52,10612,attack,x1_speedup
12906,2023-04-12 19:08:11.483717+00:00,TCP,44,10185,attack,x1_speedup
12907,2023-04-12 19:08:16.676538+00:00,TCP,129,64461,attack,x1_speedup
12908,2023-04-12 19:08:21.842829+00:00,TCP,43,9809,attack,x1_speedup
12909,2023-04-12 19:08:26.976171+00:00,TCP,46,10402,attack,x1_speedup
12910,2023-04-12 19:08:32.081918+00:00,TCP,48,10001,attack,x1_speedup
12911,2023-04-12 19:08:37.242369+00:00,TCP,71,14442,attack,x1_speedup
12912,2023-04-12 19:08:42.417767+00:00,TCP,37,7750,attack,x1_speedup
12913,2023-04-12 19:08:47.643740+00:00,TCP,80,16910,attack,x1_speedup
12914,2023-04-12 19:08:52.803060+00:00,TCP,25,4177,attack,x1_speedup
12915,2023-04-12 19:08:58.027923+00:00,TCP,92,18536,attack,x1_speedup
12916,2023-04-12 19:09:03.214162+00:00,TCP,34,4771,attack,x1_speedup
12917,2023-04-12 19:09:08.380959+00:00,TCP,67,14936,attack,x1_speedup
12918,2023-04-12 19:09:13.529643+00:00,TCP,23,4045,attack,x1_speedup
12919,2023-04-12 19:09:18.666689+00:00,TCP,86,17509,attack,x1_speedup
12920,2023-04-12 19:09:23.834572+00:00,TCP,40,9602,attack,x1_speedup
12921,2023-04-12 19:09:29.037920+00:00,TCP,64,16493,attack,x1_speedup
12922,2023-04-12 19:09:34.203666+00:00,TCP,29,4441,attack,x1_speedup
12923,2023-04-12 19:09:39.357426+00:00,TCP,72,16882,attack,x1_speedup
12924,2023-04-12 19:09:44.450276+00:00,TCP,24,4111,attack,x1_speedup
12925,2023-04-12 19:09:49.595380+00:00,TCP,85,16593,attack,x1_speedup
12926,2023-04-12 19:09:54.763331+00:00,TCP,32,5000,attack,x1_speedup
12927,2023-04-12 19:10:00.459873+00:00,TCP,84,17812,attack,x1_speedup
12928,2023-04-12 19:10:05.667765+00:00,TCP,58,11927,attack,x1_speedup
12929,2023-04-12 19:10:10.843014+00:00,TCP,60,12913,attack,x1_speedup
12930,2023-04-12 19:10:16.134002+00:00,TCP,49,10267,attack,x1_speedup
12931,2023-04-12 19:10:21.250750+00:00,TCP,48,9647,attack,x1_speedup
12932,2023-04-12 19:10:26.353548+00:00,TCP,46,9636,attack,x1_speedup
12933,2023-04-12 19:10:31.578819+00:00,TCP,43,10104,attack,x1_speedup
12934,2023-04-12 19:10:36.762321+00:00,TCP,70,11638,attack,x1_speedup
12935,2023-04-12 19:10:41.898841+00:00,TCP,53,10421,attack,x1_speedup
12936,2023-04-12 19:10:47.051989+00:00,TCP,67,14025,attack,x1_speedup
12937,2023-04-12 19:10:52.212819+00:00,TCP,45,7873,attack,x1_speedup
12938,2023-04-12 19:10:57.298281+00:00,TCP,68,14135,attack,x1_speedup
12939,2023-04-12 19:11:02.500370+00:00,TCP,37,7721,attack,x1_speedup
12940,2023-04-12 19:11:07.682445+00:00,TCP,83,27174,attack,x1_speedup
12941,2023-04-12 19:11:12.826769+00:00,TCP,24,4111,attack,x1_speedup
12942,2023-04-12 19:11:18.035874+00:00,TCP,78,16455,attack,x1_speedup
12943,2023-04-12 19:11:23.156647+00:00,TCP,25,4177,attack,x1_speedup
12944,2023-04-12 19:11:28.366424+00:00,TCP,62,14858,attack,x1_speedup
12945,2023-04-12 19:11:33.532175+00:00,TCP,22,3979,attack,x1_speedup
12946,2023-04-12 19:11:38.660027+00:00,TCP,91,18443,attack,x1_speedup
12947,2023-04-12 19:11:43.874420+00:00,TCP,25,4159,attack,x1_speedup
12948,2023-04-12 19:11:49.035508+00:00,TCP,86,17808,attack,x1_speedup
12949,2023-04-12 19:11:54.283989+00:00,TCP,23,4045,attack,x1_speedup
12950,2023-04-12 19:11:59.428109+00:00,TCP,70,16224,attack,x1_speedup
12951,2023-04-12 19:12:04.581129+00:00,TCP,23,4045,attack,x1_speedup
12952,2023-04-12 19:12:09.715383+00:00,TCP,90,18115,attack,x1_speedup
12953,2023-04-12 19:12:14.874098+00:00,TCP,24,4111,attack,x1_speedup
12954,2023-04-12 19:12:20.057903+00:00,TCP,63,15573,attack,x1_speedup
12955,2023-04-12 19:12:25.298254+00:00,TCP,34,5143,attack,x1_speedup
12956,2023-04-12 19:12:30.449479+00:00,TCP,66,16073,attack,x1_speedup
12957,2023-04-12 19:12:35.643989+00:00,TCP,43,7780,attack,x1_speedup
12958,2023-04-12 19:12:40.815095+00:00,TCP,66,12996,attack,x1_speedup
12959,2023-04-12 19:12:45.956224+00:00,TCP,41,9482,attack,x1_speedup
12960,2023-04-12 19:12:51.091681+00:00,TCP,57,12579,attack,x1_speedup
12961,2023-04-12 19:12:56.275317+00:00,TCP,48,12109,attack,x1_speedup
12962,2023-04-12 19:13:01.565602+00:00,TCP,67,14801,attack,x1_speedup
12963,2023-04-12 19:13:07.203337+00:00,TCP,70,19803,attack,x1_speedup
12964,2023-04-12 19:13:12.355277+00:00,TCP,39,10818,attack,x1_speedup
12965,2023-04-12 19:13:17.628684+00:00,TCP,72,18584,attack,x1_speedup
12966,2023-04-12 19:13:22.909230+00:00,TCP,25,6802,attack,x1_speedup
12967,2023-04-12 19:13:28.075665+00:00,TCP,62,18365,attack,x1_speedup
12968,2023-04-12 19:13:33.770430+00:00,TCP,25,7531,attack,x1_speedup
12969,2023-04-12 19:13:38.914060+00:00,TCP,75,19245,attack,x1_speedup
12970,2023-04-12 19:13:44.059529+00:00,TCP,47,8292,attack,x1_speedup
12971,2023-04-12 19:13:49.676087+00:00,TCP,75,20437,attack,x1_speedup
12972,2023-04-12 19:13:54.883985+00:00,TCP,32,7256,attack,x1_speedup
12973,2023-04-12 19:14:00.500190+00:00,TCP,70,19519,attack,x1_speedup
12974,2023-04-12 19:14:05.701059+00:00,TCP,31,9620,attack,x1_speedup
12975,2023-04-12 19:14:10.835103+00:00,TCP,71,16773,attack,x1_speedup
12976,2023-04-12 19:14:16.035972+00:00,TCP,60,13958,attack,x1_speedup
12977,2023-04-12 19:14:21.248819+00:00,TCP,66,14931,attack,x1_speedup
12978,2023-04-12 19:14:26.523439+00:00,TCP,57,13386,attack,x1_speedup
12979,2023-04-12 19:14:32.151490+00:00,TCP,49,13070,attack,x1_speedup
12980,2023-04-12 19:14:37.298346+00:00,TCP,78,18595,attack,x1_speedup
12981,2023-04-12 19:14:42.546004+00:00,TCP,43,8933,attack,x1_speedup
12982,2023-04-12 19:14:47.695307+00:00,TCP,69,14836,attack,x1_speedup
12983,2023-04-12 19:14:52.859557+00:00,TCP,23,4045,attack,x1_speedup
12984,2023-04-12 19:14:58.002642+00:00,TCP,85,17717,attack,x1_speedup
12985,2023-04-12 19:15:03.115222+00:00,TCP,23,4045,attack,x1_speedup
12986,2023-04-12 19:15:08.277203+00:00,TCP,64,16070,attack,x1_speedup
12987,2023-04-12 19:15:13.483852+00:00,TCP,33,4669,attack,x1_speedup
12988,2023-04-12 19:15:19.089989+00:00,TCP,70,15737,attack,x1_speedup
12989,2023-04-12 19:15:24.340873+00:00,TCP,28,4754,attack,x1_speedup
12990,2023-04-12 19:15:29.466158+00:00,TCP,69,15969,attack,x1_speedup
12991,2023-04-12 19:15:34.645695+00:00,TCP,25,4171,attack,x1_speedup
12992,2023-04-12 19:15:39.871216+00:00,TCP,91,18107,attack,x1_speedup
12993,2023-04-12 19:15:44.989485+00:00,TCP,22,3979,attack,x1_speedup
12994,2023-04-12 19:15:50.169233+00:00,TCP,70,15789,attack,x1_speedup
12995,2023-04-12 19:15:55.283944+00:00,TCP,37,6822,attack,x1_speedup
12996,2023-04-12 19:16:00.474399+00:00,TCP,68,13046,attack,x1_speedup
12997,2023-04-12 19:16:05.615390+00:00,TCP,44,11013,attack,x1_speedup
12998,2023-04-12 19:16:10.835812+00:00,TCP,50,11662,attack,x1_speedup
12999,2023-04-12 19:16:16.087446+00:00,TCP,42,9004,attack,x1_speedup
13000,2023-04-12 19:16:21.260561+00:00,TCP,46,9833,attack,x1_speedup
13001,2023-04-12 19:16:26.435350+00:00,TCP,46,10334,attack,x1_speedup
13002,2023-04-12 19:16:31.586664+00:00,TCP,47,10418,attack,x1_speedup
13003,2023-04-12 19:16:36.752701+00:00,TCP,50,10462,attack,x1_speedup
13004,2023-04-12 19:16:41.978455+00:00,TCP,52,10231,attack,x1_speedup
13005,2023-04-12 19:16:47.187378+00:00,TCP,51,12268,attack,x1_speedup
13006,2023-04-12 19:16:52.331659+00:00,TCP,38,7425,attack,x1_speedup
13007,2023-04-12 19:16:57.505125+00:00,TCP,81,17431,attack,x1_speedup
13008,2023-04-12 19:17:02.662111+00:00,TCP,22,4358,attack,x1_speedup
13009,2023-04-12 19:17:07.866634+00:00,TCP,90,18045,attack,x1_speedup
13010,2023-04-12 19:17:13.036474+00:00,TCP,23,4045,attack,x1_speedup
13011,2023-04-12 19:17:18.250316+00:00,TCP,89,17043,attack,x1_speedup
13012,2023-04-12 19:17:23.453320+00:00,TCP,33,4721,attack,x1_speedup
13013,2023-04-12 19:17:28.574022+00:00,TCP,69,15674,attack,x1_speedup
13014,2023-04-12 19:17:33.797086+00:00,TCP,23,4045,attack,x1_speedup
13015,2023-04-12 19:17:38.970082+00:00,TCP,78,17124,attack,x1_speedup
13016,2023-04-12 19:17:44.261991+00:00,TCP,24,4323,attack,x1_speedup
13017,2023-04-12 19:17:49.445833+00:00,TCP,82,17354,attack,x1_speedup
13018,2023-04-12 19:17:54.540315+00:00,TCP,25,4177,attack,x1_speedup
13019,2023-04-12 19:17:59.747822+00:00,TCP,74,15957,attack,x1_speedup
13020,2023-04-12 19:18:04.895904+00:00,TCP,26,4610,attack,x1_speedup
13021,2023-04-12 19:18:10.083541+00:00,TCP,65,15459,attack,x1_speedup
13022,2023-04-12 19:18:15.227910+00:00,TCP,23,4039,attack,x1_speedup
13023,2023-04-12 19:18:20.378828+00:00,TCP,69,15535,attack,x1_speedup
13024,2023-04-12 19:18:25.529429+00:00,TCP,37,7394,attack,x1_speedup
13025,2023-04-12 19:18:30.708342+00:00,TCP,60,13721,attack,x1_speedup
13026,2023-04-12 19:18:35.875968+00:00,TCP,43,7738,attack,x1_speedup
13027,2023-04-12 19:18:40.963620+00:00,TCP,51,12014,attack,x1_speedup
13028,2023-04-12 19:18:46.252754+00:00,TCP,43,9638,attack,x1_speedup
13029,2023-04-12 19:18:51.354662+00:00,TCP,46,10202,attack,x1_speedup
13030,2023-04-12 19:18:56.475762+00:00,TCP,55,10644,attack,x1_speedup
13031,2023-04-12 19:19:01.741382+00:00,TCP,53,10277,attack,x1_speedup
13032,2023-04-12 19:19:06.867468+00:00,TCP,66,16905,attack,x1_speedup
13033,2023-04-12 19:19:12.011721+00:00,TCP,34,7167,attack,x1_speedup
13034,2023-04-12 19:19:17.205240+00:00,TCP,65,14045,attack,x1_speedup
13035,2023-04-12 19:19:22.409528+00:00,TCP,35,7057,attack,x1_speedup
13036,2023-04-12 19:19:27.602296+00:00,TCP,65,15878,attack,x1_speedup
13037,2023-04-12 19:19:32.851729+00:00,TCP,21,3913,attack,x1_speedup
13038,2023-04-12 19:19:37.997110+00:00,TCP,75,16520,attack,x1_speedup
13039,2023-04-12 19:19:43.273248+00:00,TCP,23,4045,attack,x1_speedup
13040,2023-04-12 19:19:48.979974+00:00,TCP,68,15958,attack,x1_speedup
13041,2023-04-12 19:19:54.082310+00:00,TCP,25,4177,attack,x1_speedup
13042,2023-04-12 19:19:59.332969+00:00,TCP,91,18547,attack,x1_speedup
13043,2023-04-12 18:52:00.159513+00:00,TLSv1,2,1004,attack,x1_speedup
13044,2023-04-12 18:53:39.960073+00:00,TLSv1,2,700,attack,x1_speedup
13045,2023-04-12 18:54:26.976103+00:00,TLSv1,1,726,attack,x1_speedup
13046,2023-04-12 18:54:58.544750+00:00,TLSv1,1,433,attack,x1_speedup
13047,2023-04-12 18:55:03.816223+00:00,TLSv1,1,571,attack,x1_speedup
13048,2023-04-12 18:56:32.775334+00:00,TLSv1,1,738,attack,x1_speedup
13049,2023-04-12 18:58:01.484306+00:00,TLSv1,2,1004,attack,x1_speedup
13050,2023-04-12 18:59:24.736266+00:00,TLSv1,3,2171,attack,x1_speedup
13051,2023-04-12 19:00:43.122813+00:00,TLSv1,1,588,attack,x1_speedup
13052,2023-04-12 19:00:58.745599+00:00,TLSv1,1,433,attack,x1_speedup
13053,2023-04-12 19:01:03.917313+00:00,TLSv1,1,571,attack,x1_speedup
13054,2023-04-12 19:01:55.905001+00:00,TLSv1,1,726,attack,x1_speedup
13055,2023-04-12 19:03:44.642055+00:00,TLSv1,2,700,attack,x1_speedup
13056,2023-04-12 19:04:00.204506+00:00,TLSv1,2,1004,attack,x1_speedup
13057,2023-04-12 19:04:26.564053+00:00,TLSv1,2,1297,attack,x1_speedup
13058,2023-04-12 19:05:44.137836+00:00,TLSv1,2,1176,attack,x1_speedup
13059,2023-04-12 19:05:49.735703+00:00,TLSv1,1,588,attack,x1_speedup
13060,2023-04-12 19:06:58.673967+00:00,TLSv1,1,433,attack,x1_speedup
13061,2023-04-12 19:07:03.801225+00:00,TLSv1,1,571,attack,x1_speedup
13062,2023-04-12 19:10:00.538044+00:00,TLSv1,1,433,attack,x1_speedup
13063,2023-04-12 19:10:05.737594+00:00,TLSv1,1,571,attack,x1_speedup
13064,2023-04-12 19:13:01.705702+00:00,TLSv1,1,433,attack,x1_speedup
13065,2023-04-12 19:13:07.236439+00:00,TLSv1,1,571,attack,x1_speedup
13066,2023-04-12 19:13:44.084834+00:00,TLSv1,2,700,attack,x1_speedup
13067,2023-04-12 19:14:26.581570+00:00,TLSv1,1,713,attack,x1_speedup
13068,2023-04-12 19:16:00.558182+00:00,TLSv1,1,433,attack,x1_speedup
13069,2023-04-12 19:16:05.691734+00:00,TLSv1,1,571,attack,x1_speedup
13070,2023-04-12 19:19:01.815449+00:00,TLSv1,1,433,attack,x1_speedup
13071,2023-04-12 19:19:06.900393+00:00,TLSv1,1,571,attack,x1_speedup
