,_time,cpu,host,usage_guest,usage_guest_nice,usage_idle,usage_iowait,usage_irq,usage_nice,usage_softirq,usage_steal,usage_system,usage_user,class_1,class_2
97,2023-04-12 18:01:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.37296212687028,0.0,0.0,0.0,0.0250815149257361,0.0,0.4514672686723759,0.1504890895452925,normal,normal
98,2023-04-12 18:01:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.44779116764876,0.0,0.0,0.0,0.1004016064237041,0.0,0.4016064257130796,0.0502008032232664,normal,normal
99,2023-04-12 18:01:30+00:00,cpu-total,pi4testbed,0.0,0.0,98.04609218147006,0.0,0.0,0.0,0.0250501001998255,0.0,0.3757515029745998,1.5531062123436163,normal,normal
100,2023-04-12 18:01:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.49799196973972,0.0,0.0,0.0,0.0753012048212024,0.0,0.3765060240831834,0.0502008032232664,normal,normal
101,2023-04-12 18:01:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.29718875202524,0.0,0.0,0.0,0.0753012048166366,0.0,0.3514056224898131,0.2761044176731764,normal,normal
102,2023-04-12 18:02:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.49887246491056,0.0,0.0,0.0,0.0,0.0,0.3507892758679409,0.1503382610810515,normal,normal
103,2023-04-12 18:02:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.62358845111778,0.0,0.0,0.0,0.0250941028854312,0.0,0.2509410288634415,0.1003764115417249,normal,normal
104,2023-04-12 18:02:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.59849435346791,0.0,0.0,0.0,0.0,0.0,0.3262233375151706,0.0752823086517291,normal,normal
105,2023-04-12 18:02:30+00:00,cpu-total,pi4testbed,0.0,0.0,97.97043347849792,0.0,0.0,0.0,0.0250563768506999,0.0,0.3758456527377111,1.628664495263595,normal,normal
106,2023-04-12 18:02:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.27281845758898,0.0,0.0,0.0,0.0501504513564685,0.0,0.4513540622173395,0.2256770310904251,normal,normal
107,2023-04-12 18:02:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.32211900692988,0.0,0.0,0.0,0.100426813952068,0.0,0.3766005523145466,0.2008536279132698,normal,normal
108,2023-04-12 18:03:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.52333165744118,0.0,0.0,0.0,0.050175614653125,0.0,0.3763171098756203,0.0501756146622519,normal,normal
109,2023-04-12 18:03:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.49862121019817,0.0,0.0,0.0,0.0250689395840282,0.0,0.3760340937741033,0.1002757583361128,normal,normal
110,2023-04-12 18:03:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.24755455044593,0.0,0.0,0.0,0.125407574612401,0.0,0.4013042387742827,0.2257336342968471,normal,normal
111,2023-04-12 18:03:30+00:00,cpu-total,pi4testbed,0.0,0.0,99.02426819963053,0.0,0.0,0.0,0.0500375281486941,0.0,0.450337753310942,0.4753565174080435,normal,normal
112,2023-04-12 18:03:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.57297162002368,0.0,0.0,0.0,0.0502386335119575,0.0,0.3265511178322934,0.0502386335028192,normal,normal
113,2023-04-12 18:03:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.49887245562311,0.0,0.0,0.0,0.1002255073795316,0.0,0.2756201453016881,0.1252818842346694,normal,normal
114,2023-04-12 18:04:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.47328819367216,0.0,0.0,0.0,0.1003260597029447,0.0,0.3260596940026343,0.1003260597029447,normal,normal
115,2023-04-12 18:04:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.372489959837,0.0,0.0,0.0,0.0251004016070674,0.0,0.4267068273429757,0.1757028112449065,normal,normal
116,2023-04-12 18:04:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.3969849193928,0.0,0.0,0.0,0.0251256281407816,0.0,0.3015075376710979,0.2763819095440273,normal,normal
117,2023-04-12 18:04:30+00:00,cpu-total,pi4testbed,0.0,0.0,98.24561403705331,0.0,0.0,0.0,0.0501253132769352,0.0,0.275689223043659,1.4285714284906714,normal,normal
118,2023-04-12 18:04:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.4487597122836,0.0,0.0,0.0,0.0501127537013999,0.0,0.3507892759006843,0.1503382610950844,normal,normal
119,2023-04-12 18:04:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.47368420831502,0.0250626566401772,0.0,0.0,0.0501253132814941,0.0,0.3258145363342709,0.1253132832082942,normal,normal
120,2023-04-12 18:05:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.47407963712588,0.0,0.0,0.0,0.0751314800923585,0.0,0.3255697470349987,0.1252191334735978,normal,normal
